City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,Brae,60.3964,-1.353,55.31,95,96,10.09,GB,2021-09-25 23:27:08
293,Lashio,22.9333,97.75,67.19,93,99,1.68,MM,2021-09-25 23:28:31
294,Hanzhong,33.0728,107.0303,69.17,94,100,3.89,CN,2021-09-25 23:28:32
295,Natchitoches,31.7668,-93.1335,84.88,39,1,4.61,US,2021-09-25 23:28:32
296,Amguri,26.8,94.5333,75.33,88,21,2.51,IN,2021-09-25 23:28:32
297,Santa Isabel Do Rio Negro,-0.4139,-65.0192,75.88,89,90,1.16,BR,2021-09-25 23:27:04
298,Baie-Saint-Paul,47.4411,-70.4986,57.97,89,99,1.01,CA,2021-09-25 23:28:33
299,Kang,-23.6752,22.7876,69.82,20,2,8.95,BW,2021-09-25 23:28:33
300,Te Anau,-45.4167,167.7167,42.87,76,36,1.83,NZ,2021-09-25 23:27:32
301,Prado,-17.3411,-39.2208,72.68,67,14,11.25,BR,2021-09-25 23:28:33
302,Dwarka,22.2394,68.9678,80.29,80,73,12.86,IN,2021-09-25 23:27:19
303,Port Lincoln,-34.7333,135.8667,54.68,67,16,16.71,AU,2021-09-25 23:25:56
304,Russell,32.3502,-85.1999,78.4,78,1,0.0,US,2021-09-25 23:27:55
305,Havelock,34.8791,-76.9013,73.35,77,13,5.48,US,2021-09-25 23:27:34
306,Logan Lake,50.4998,-120.8025,64.22,33,100,11.07,CA,2021-09-25 23:28:34
307,Vanavara,60.34,102.2797,33.62,98,75,4.25,RU,2021-09-25 23:28:34
308,Ajdabiya,30.7554,20.2263,72.45,55,0,12.26,LY,2021-09-25 23:28:34
309,Santa Rosa,14.3122,121.1114,85.08,84,46,5.44,PH,2021-09-25 23:28:34
310,Surt,31.2089,16.5887,73.6,65,0,10.36,LY,2021-09-25 23:28:35
311,Tadine,-21.55,167.8833,72.27,54,6,10.98,NC,2021-09-25 23:28:35
312,Yerbogachen,61.2767,108.0108,36.18,73,39,13.51,RU,2021-09-25 23:28:35
313,Khani,41.9563,42.9566,44.17,90,88,3.36,GE,2021-09-25 23:28:36
314,Namibe,-15.1961,12.1522,63.63,87,78,5.55,AO,2021-09-25 23:27:59
315,Sadiqabad,28.3062,70.1307,87.64,37,0,1.66,PK,2021-09-25 23:28:36
316,Torbay,47.6666,-52.7314,48.27,87,20,10.36,CA,2021-09-25 23:26:11
317,Shaowu,27.3409,117.4831,73.22,85,3,2.19,CN,2021-09-25 23:28:37
318,Barillas,15.8036,-91.3158,77.34,91,74,2.64,GT,2021-09-25 23:28:37
319,Skelleftea,64.7507,20.9528,41.36,69,52,8.05,SE,2021-09-25 23:27:57
320,Nipawin,53.3668,-104.0009,66.24,42,75,5.75,CA,2021-09-25 23:28:38
321,Moerai,-22.4333,-151.3333,75.49,72,95,14.18,PF,2021-09-25 23:23:10
322,Mangaratiba,-22.9597,-44.0406,73.02,90,77,4.16,BR,2021-09-25 23:28:38
323,Pemangkat,1.1667,108.9667,77.58,89,98,6.38,ID,2021-09-25 23:28:38
324,Pauini,-7.7136,-66.9764,81.7,65,82,2.3,BR,2021-09-25 23:28:39
325,Kargasok,59.0556,80.8572,35.17,98,100,10.96,RU,2021-09-25 23:26:28
326,Kahului,20.8947,-156.47,85.26,75,40,21.85,US,2021-09-25 23:26:12
327,Genhe,50.7833,121.5167,46.87,93,93,3.78,CN,2021-09-25 23:28:39
328,Srandakan,-7.9386,110.2506,77.02,88,77,9.4,ID,2021-09-25 23:28:39
329,Alihe,50.5667,123.7167,51.71,96,100,2.84,CN,2021-09-25 23:28:40
330,Meulaboh,4.1363,96.1285,75.79,92,100,9.57,ID,2021-09-25 23:28:40
331,Loandjili,-4.7561,11.8578,78.91,83,90,5.75,CG,2021-09-25 23:28:40
332,Sao Joao Da Barra,-21.6403,-41.0511,72.36,73,100,22.75,BR,2021-09-25 23:26:26
333,Makakilo City,21.3469,-158.0858,86.32,57,90,8.05,US,2021-09-25 23:28:36
334,Indiana,40.0003,-86.2503,67.69,48,1,5.75,US,2021-09-25 23:26:07
335,Saint-Georges,12.0564,-61.7485,82.08,83,20,0.0,GD,2021-09-25 23:28:40
336,Talcahuano,-36.7167,-73.1167,53.28,82,40,8.05,CL,2021-09-25 23:28:41
337,Atar,20.5169,-13.0499,95.63,22,85,6.8,MR,2021-09-25 23:28:41
338,Tongchuan,35.0806,109.0897,61.14,96,100,3.4,CN,2021-09-25 23:28:41
339,Darya Khan,31.7912,71.1039,88.03,43,0,4.18,PK,2021-09-25 23:28:42
340,Klaksvik,62.2266,-6.589,52.72,93,100,28.25,FO,2021-09-25 23:25:36
341,Lapua,62.9693,23.0088,46.65,98,67,4.54,FI,2021-09-25 23:28:42
342,Sisophon,13.5859,102.9737,73.69,98,100,3.69,KH,2021-09-25 23:28:42
343,Cocobeach,1.0002,9.5823,80.53,87,100,4.27,GA,2021-09-25 23:28:43
344,Broken Hill,-31.95,141.4333,53.31,40,0,17.27,AU,2021-09-25 23:28:43
345,Hami,42.8,93.45,53.62,23,0,10.38,CN,2021-09-25 23:26:04
346,Jiuquan,39.7432,98.5174,50.49,36,0,7.56,CN,2021-09-25 23:25:48
347,Imeni Poliny Osipenko,52.4201,136.4853,51.66,75,40,3.11,RU,2021-09-25 23:28:43
348,Hofn,64.2539,-15.2082,40.23,82,100,17.38,IS,2021-09-25 23:27:03
349,Flinders,-34.5833,150.8552,60.06,57,92,8.01,AU,2021-09-25 23:26:28
350,Nara,34.6851,135.8049,72.77,80,100,7.74,JP,2021-09-25 23:28:44
351,Puerto Carreno,6.189,-67.4859,79.95,79,100,5.66,CO,2021-09-25 23:28:44
352,Sibolga,1.7427,98.7792,75.65,90,99,3.0,ID,2021-09-25 23:28:44
353,Bowen,-20.0167,148.2333,73.62,67,0,7.23,AU,2021-09-25 23:28:45
354,Rolla,37.9514,-91.7713,74.52,38,1,1.01,US,2021-09-25 23:28:45
355,Cordoba,-31.4135,-64.1811,76.75,37,0,4.0,AR,2021-09-25 23:26:39
356,Bac Lieu,9.285,105.7244,76.66,91,100,5.26,VN,2021-09-25 23:28:45
357,Dalby,-27.1833,151.2667,68.7,45,20,11.95,AU,2021-09-25 23:28:45
358,Kulhudhuffushi,6.6221,73.07,81.36,78,96,19.3,MV,2021-09-25 23:21:15
359,Kijang,35.2442,129.2139,73.13,71,100,15.01,KR,2021-09-25 23:27:40
360,Menongue,-14.6585,17.691,63.03,23,0,4.85,AO,2021-09-25 23:28:46
361,Sitka,57.0531,-135.33,51.69,71,90,3.44,US,2021-09-25 23:22:58
362,Tulsipur,28.131,82.2973,78.06,78,100,2.26,NP,2021-09-25 23:28:46
363,Muroto,33.2833,134.15,73.44,75,96,13.51,JP,2021-09-25 23:28:46
364,Zonguldak,41.25,31.8333,49.14,90,1,4.16,TR,2021-09-25 23:28:47
365,Goundam,16.4145,-3.6708,94.12,29,81,5.1,ML,2021-09-25 23:28:47
366,Lavrentiya,65.5833,-171.0,33.26,82,100,5.86,RU,2021-09-25 23:26:11
367,Biak,-0.9131,122.8766,77.29,80,96,5.91,ID,2021-09-25 23:28:47
368,Pavilosta,56.8879,21.1859,53.55,82,2,9.33,LV,2021-09-25 23:28:48
369,Mahanoro,-19.9,48.8,68.56,88,38,2.51,MG,2021-09-25 23:28:48
370,Voi,-3.3945,38.563,68.36,82,67,5.99,KE,2021-09-25 23:28:48
371,Ambulu,-8.345,113.6058,75.61,90,91,2.53,ID,2021-09-25 23:28:48
372,Cukai,4.25,103.4167,76.95,92,62,3.38,MY,2021-09-25 23:28:49
373,Sandy Bay,-42.913,147.3532,52.3,62,20,3.0,AU,2021-09-25 23:28:49
374,Rio Grande,-32.035,-52.0986,60.94,93,32,3.53,BR,2021-09-25 23:26:29
375,College,64.8569,-147.8028,35.58,88,75,0.0,US,2021-09-25 23:26:45
376,Kismayo,-0.3582,42.5454,76.73,79,72,16.31,SO,2021-09-25 23:28:49
377,Sault Sainte Marie,46.5168,-84.3333,52.36,84,90,3.44,CA,2021-09-25 23:24:29
378,Inhambane,-23.865,35.3833,68.7,82,0,7.38,MZ,2021-09-25 23:28:50
379,Mponela,-13.5319,33.7401,64.87,57,60,4.41,MW,2021-09-25 23:28:50
380,Koutsouras,35.0339,25.9469,74.1,41,0,8.37,GR,2021-09-25 23:28:50
381,Amapa,1.0,-52.0,72.86,87,100,2.59,BR,2021-09-25 23:28:51
382,Oktyabrskoye,43.0645,44.7417,46.35,87,100,13.42,RU,2021-09-25 23:27:07
383,Tahta,26.7693,31.5021,75.76,41,7,6.51,EG,2021-09-25 23:28:51
384,Nuevo Progreso,23.1667,-97.95,82.6,65,78,10.71,MX,2021-09-25 23:28:51
385,Labuhan,-6.8844,112.2051,77.81,86,98,7.31,ID,2021-09-25 23:21:27
386,Bucerias,20.75,-105.3333,86.99,79,33,6.87,MX,2021-09-25 23:26:42
387,Talnakh,69.4865,88.3972,30.88,69,47,1.43,RU,2021-09-25 23:25:25
388,Mwingi,-0.9344,38.0601,65.82,79,99,7.7,KE,2021-09-25 23:28:52
389,San Luis,-33.295,-66.3356,71.31,30,0,4.7,AR,2021-09-25 23:28:52
390,Pontianak,-0.0333,109.3333,75.18,94,40,4.61,ID,2021-09-25 23:28:53
391,Saint-Francois,46.4154,3.9054,60.24,100,75,3.44,FR,2021-09-25 23:25:58
392,Aranos,-24.1333,19.1167,70.12,16,2,11.54,NA,2021-09-25 23:28:53
393,Wuwei,37.9281,102.6414,59.81,53,95,6.64,CN,2021-09-25 23:28:53
394,Dunedin,-45.8742,170.5036,49.8,53,32,14.36,NZ,2021-09-25 23:26:56
395,Omboue,-1.5746,9.2618,76.39,90,94,8.84,GA,2021-09-25 23:26:36
396,Butaritari,3.0707,172.7902,83.03,75,43,10.47,KI,2021-09-25 23:25:29
397,Mudanjiang,44.5833,129.6,58.62,95,99,1.05,CN,2021-09-25 23:28:54
398,Sorland,67.667,12.6934,49.21,73,93,16.11,NO,2021-09-25 23:27:36
399,Bilibino,68.0546,166.4372,29.61,95,100,6.58,RU,2021-09-25 23:28:54
400,Lorengau,-2.0226,147.2712,84.29,69,76,6.73,PG,2021-09-25 23:21:42
401,Jacareacanga,-6.2222,-57.7528,75.43,72,80,2.37,BR,2021-09-25 23:28:54
402,Ibia,-19.4783,-46.5389,80.89,35,91,7.65,BR,2021-09-25 23:28:54
403,Sabang,5.8933,95.3214,80.49,79,100,19.98,ID,2021-09-25 23:27:51
404,Kalmunai,7.4167,81.8167,79.05,83,100,6.06,LK,2021-09-25 23:27:27
405,San Policarpo,12.1791,125.5072,79.11,88,100,3.42,PH,2021-09-25 23:28:55
406,Guliston,40.4897,68.7842,65.91,16,0,3.69,UZ,2021-09-25 23:28:55
407,Touros,-5.1989,-35.4608,79.7,81,11,15.59,BR,2021-09-25 23:26:47
408,Dalkola,25.85,87.85,80.87,84,30,6.24,IN,2021-09-25 23:28:55
409,Kutum,14.2,24.6667,79.38,39,100,10.04,SD,2021-09-25 23:26:21
410,Verkhnyaya Inta,65.9811,60.3094,37.15,74,76,12.68,RU,2021-09-25 23:28:56
411,Olot,42.181,2.4901,70.36,88,15,1.01,ES,2021-09-25 23:28:56
412,Atasu,48.6814,71.6433,45.03,23,30,5.44,KZ,2021-09-25 23:28:56
413,San Ramon,37.7799,-121.978,85.26,52,1,4.0,US,2021-09-25 23:24:11
414,Nishihara,26.1842,127.7558,83.48,89,20,6.91,JP,2021-09-25 23:28:57
415,Claveria,18.6074,121.0832,81.55,84,39,7.85,PH,2021-09-25 23:28:57
416,Haimen,23.1935,116.6142,78.69,76,2,13.15,CN,2021-09-25 23:28:57
417,Paamiut,61.994,-49.6678,34.34,71,0,10.71,GL,2021-09-25 23:28:58
418,Varadero,23.1536,-81.2514,81.36,74,52,9.42,CU,2021-09-25 23:28:58
419,Karasjok,69.4719,25.5112,41.11,87,100,5.61,NO,2021-09-25 23:28:58
420,Zeya,53.75,127.2667,54.57,81,100,3.8,RU,2021-09-25 23:28:58
421,Kautokeino,69.0125,23.0412,40.82,84,100,4.16,NO,2021-09-25 23:25:59
422,Christchurch,-43.5333,172.6333,50.83,71,75,17.27,NZ,2021-09-25 23:28:37
423,Nanakuli,21.3906,-158.1547,87.75,56,90,8.05,US,2021-09-25 23:28:59
424,Souillac,-20.5167,57.5167,71.98,78,40,12.66,MU,2021-09-25 23:25:39
425,Fortuna,40.5982,-124.1573,75.18,67,20,5.01,US,2021-09-25 23:26:11
426,Ust-Ilimsk,58.0006,102.6619,26.37,91,3,2.95,RU,2021-09-25 23:28:59
427,Arganil,40.2183,-8.054,62.67,91,6,1.99,PT,2021-09-25 23:29:00
428,Sao Joao De Pirabas,-0.7747,-47.1772,80.01,79,100,9.57,BR,2021-09-25 23:29:00
429,San Antero,9.3741,-75.7589,81.84,82,55,7.14,CO,2021-09-25 23:29:00
430,Ugoofaaru,5.6667,73.0,80.96,80,100,20.33,MV,2021-09-25 23:26:46
431,Sola,-13.8833,167.55,78.91,77,37,13.31,VU,2021-09-25 23:26:23
432,Ancud,-41.8697,-73.8203,45.93,65,32,9.78,CL,2021-09-25 23:29:01
433,Saint-Ambroise,48.5501,-71.3324,60.58,81,43,1.59,CA,2021-09-25 23:29:01
434,Severo-Kurilsk,50.6789,156.125,48.54,88,100,9.66,RU,2021-09-25 23:26:24
435,Mogadishu,2.0371,45.3438,77.7,83,36,17.31,SO,2021-09-25 23:29:01
436,Peniche,39.3558,-9.3811,66.61,92,27,4.61,PT,2021-09-25 23:29:02
437,Krasnoselkup,65.7,82.4667,30.4,91,7,9.42,RU,2021-09-25 23:29:02
438,Ballina,-28.8667,153.5667,68.18,82,75,8.05,AU,2021-09-25 23:27:33
439,Hasaki,35.7333,140.8333,72.28,58,100,14.65,JP,2021-09-25 23:27:45
440,Saint-Alexandre,44.2278,4.6214,70.5,84,92,1.83,FR,2021-09-25 23:29:02
441,Sahuaripa,29.05,-109.2333,90.95,34,100,7.07,MX,2021-09-25 23:29:03
442,Cuamba,-14.8031,36.5372,73.02,50,72,3.94,MZ,2021-09-25 23:29:03
443,San Antonio,29.4241,-98.4936,89.35,32,1,3.44,US,2021-09-25 23:28:42
444,Rafai,4.95,23.9167,67.05,98,100,0.94,CF,2021-09-25 23:29:03
445,Urumqi,43.801,87.6005,43.75,49,0,2.24,CN,2021-09-25 23:29:04
446,Rantepao,-2.9701,119.8978,69.37,97,96,0.6,ID,2021-09-25 23:27:04
447,At-Bashi,41.1702,75.8106,46.54,25,0,1.32,KG,2021-09-25 23:29:04
448,Isangel,-19.55,169.2667,75.31,73,75,5.75,VU,2021-09-25 23:28:01
449,Grand-Santi,4.25,-54.3833,78.39,69,58,0.87,GF,2021-09-25 23:29:04
450,Santa Cruz,-17.8,-63.1667,84.25,48,0,11.5,BO,2021-09-25 23:25:17
451,Port-Gentil,-0.7193,8.7815,76.96,94,20,12.66,GA,2021-09-25 23:29:05
452,Andenes,69.3143,16.1194,40.98,87,29,6.91,NO,2021-09-25 23:27:44
453,Ayakudi,10.45,77.55,75.94,72,100,3.22,IN,2021-09-25 23:29:05
454,Caravelas,-17.7125,-39.2481,71.42,68,25,8.75,BR,2021-09-25 23:25:45
455,Merauke,-8.4667,140.3333,79.7,83,95,11.05,ID,2021-09-25 23:29:05
456,Tutoia,-2.7619,-42.2744,79.65,81,72,14.32,BR,2021-09-25 23:29:06
457,Yumen,40.2833,97.2,48.97,35,0,8.03,CN,2021-09-25 23:29:06
458,Capitan Bado,-23.2667,-55.5333,76.64,37,8,5.1,PY,2021-09-25 23:29:06
459,Waipawa,-41.4122,175.5153,57.31,48,0,9.13,NZ,2021-09-25 23:26:30
460,Kirovskiy,45.0917,133.5136,55.69,96,100,4.9,RU,2021-09-25 23:29:07
461,Casas Grandes,30.3667,-107.95,74.44,56,98,6.29,MX,2021-09-25 23:29:07
462,Aras,42.5617,-2.356,62.06,94,0,3.44,ES,2021-09-25 23:29:07
463,Marienburg,54.0359,19.0266,55.96,93,48,5.77,PL,2021-09-25 23:29:08
464,Oeiras Do Para,-2.0031,-49.8544,80.2,65,97,3.69,BR,2021-09-25 23:29:08
465,Bhinmal,25.0,72.25,79.88,84,100,6.58,IN,2021-09-25 23:29:08
466,Arandas,20.7,-102.35,70.86,55,65,5.82,MX,2021-09-25 23:29:08
467,Segou,13.4317,-6.2157,83.44,50,44,6.62,ML,2021-09-25 23:29:09
468,Vitim,59.4511,112.5578,38.12,94,100,16.64,RU,2021-09-25 23:29:09
469,Sinjar,36.3209,41.8754,68.81,25,0,8.41,IQ,2021-09-25 23:29:09
470,Udachnyy,66.4167,112.4,30.87,68,18,5.44,RU,2021-09-25 23:27:40
471,Tucupita,9.0622,-62.051,76.51,91,80,1.79,VE,2021-09-25 23:29:09
472,Ust-Kan,50.9276,84.761,28.27,71,82,6.49,RU,2021-09-25 23:29:10
473,Tambun,-6.2641,107.0712,82.04,89,91,3.44,ID,2021-09-25 23:29:10
474,Havre-Saint-Pierre,50.2334,-63.5986,55.99,94,90,3.44,CA,2021-09-25 23:26:32
475,Hamilton,39.1834,-84.5333,67.39,52,20,1.01,US,2021-09-25 23:21:57
476,Sechura,-5.5569,-80.8222,69.37,70,15,16.58,PE,2021-09-25 23:29:10
477,Pitimbu,-7.4706,-34.8086,75.79,82,16,12.8,BR,2021-09-25 23:29:11
478,Wanaka,-44.7,169.15,46.11,66,70,3.0,NZ,2021-09-25 23:29:11
479,Vredendal,-31.6683,18.5012,56.43,76,93,2.15,ZA,2021-09-25 23:29:12
480,Sulangan,11.1373,123.7228,83.23,73,83,5.28,PH,2021-09-25 23:29:12
481,Lazaro Cardenas,17.9583,-102.2,84.2,77,99,4.5,MX,2021-09-25 23:23:46
482,Havre,49.5833,0.3333,64.17,82,0,3.44,FR,2021-09-25 23:27:42
483,Erzin,36.9559,36.2,68.0,38,0,3.36,TR,2021-09-25 23:29:12
484,Aloleng,16.1307,119.7824,80.44,80,9,4.63,PH,2021-09-25 23:29:13
485,Bokovskaya,49.229,41.8306,47.91,86,46,9.01,RU,2021-09-25 23:29:13
486,Okhotsk,59.3833,143.3,46.4,61,100,14.2,RU,2021-09-25 23:26:31
487,Banda Aceh,5.5577,95.3222,78.33,84,100,12.91,ID,2021-09-25 23:29:14
488,Jasper,37.2001,-94.3502,78.01,32,1,3.44,US,2021-09-25 23:29:14
489,Taquaritinga Do Norte,-7.9031,-36.0442,66.04,88,39,9.89,BR,2021-09-25 23:29:14
490,Port Augusta,-32.5,137.7667,59.7,40,2,10.29,AU,2021-09-25 23:29:14
491,Koulamoutou,-1.1303,12.4736,69.22,99,100,3.27,GA,2021-09-25 23:29:15
492,Douglas,41.3,-96.167,78.75,39,1,7.0,US,2021-09-25 23:29:15
493,Tual,-5.6667,132.75,81.0,81,94,16.96,ID,2021-09-25 23:29:15
494,Cayenne,4.9333,-52.3333,83.08,79,44,3.0,GF,2021-09-25 23:26:02
495,Leku,6.8667,38.45,54.52,88,46,4.09,ET,2021-09-25 23:29:16
496,Hambantota,6.1241,81.1185,79.88,81,96,18.39,LK,2021-09-25 23:26:05
497,Buala,-8.145,159.5921,83.95,74,52,8.25,SB,2021-09-25 23:29:16
498,Birpur,26.5167,87.0167,79.95,71,96,4.9,IN,2021-09-25 23:29:17
499,Shaunavon,49.6501,-108.4181,78.58,21,74,9.6,CA,2021-09-25 23:28:49
500,Hervey Bay,-25.2986,152.8535,73.51,72,74,3.69,AU,2021-09-25 23:29:17
501,Grafton,42.207,-71.6856,68.32,77,41,3.83,US,2021-09-25 23:29:17
502,Pell City,33.5862,-86.2861,75.51,74,1,0.0,US,2021-09-25 23:29:18
503,Roma,43.2128,-75.4557,67.89,75,1,4.61,US,2021-09-25 23:27:45
504,Alice Springs,-23.7,133.8833,69.35,21,4,11.5,AU,2021-09-25 23:27:39
505,Xam Nua,20.4197,104.0439,64.83,100,95,2.17,LA,2021-09-25 23:29:18
506,Lulea,65.5842,22.1547,39.27,93,76,6.91,SE,2021-09-25 23:29:19
507,Pingliang,35.5392,106.6861,59.22,91,100,4.81,CN,2021-09-25 23:29:19
508,Kudahuvadhoo,2.6708,72.8944,82.24,78,100,19.86,MV,2021-09-25 23:29:19
509,Firozpur Jhirka,27.8,76.95,77.97,85,1,4.63,IN,2021-09-25 23:29:20
510,Bima,-8.4667,118.7167,77.88,77,51,3.94,ID,2021-09-25 23:29:20
511,Havoysund,70.9963,24.6622,45.48,85,100,19.89,NO,2021-09-25 23:29:20
512,Luderitz,-26.6481,15.1594,61.65,51,30,13.44,NA,2021-09-25 23:26:32
513,Phan Thiet,10.9333,108.1,76.68,88,100,3.8,VN,2021-09-25 23:29:21
514,Bulawayo,-20.15,28.5833,60.62,38,0,7.72,ZW,2021-09-25 23:29:21
515,Pangody,65.85,74.4859,31.42,81,7,6.06,RU,2021-09-25 23:29:22
516,Port Maria,18.3685,-76.8895,85.96,83,17,6.67,JM,2021-09-25 23:29:22
517,Sierra Madre,34.1617,-118.0528,93.72,53,1,1.01,US,2021-09-25 23:29:23
518,Bani Walid,31.7566,13.9942,69.28,69,0,7.63,LY,2021-09-25 23:29:23
519,Harwich,51.9419,1.2844,59.41,91,90,6.73,GB,2021-09-25 23:29:23
520,Tautira,-17.7333,-149.15,82.42,78,11,13.18,PF,2021-09-25 23:27:38
521,Konin,52.2234,18.2512,60.06,81,99,4.59,PL,2021-09-25 23:29:24
522,Pastavy,55.1168,26.8326,46.49,96,14,9.69,BY,2021-09-25 23:29:25
523,Turki,51.987,43.2731,49.44,84,75,9.62,RU,2021-09-25 23:29:26
524,Morrope,-6.5417,-80.0111,66.79,79,12,16.8,PE,2021-09-25 23:29:26
525,Kasongo,-4.45,26.6667,71.8,67,48,2.77,CD,2021-09-25 23:29:27
526,Ponta Delgada,37.7333,-25.6667,72.5,88,75,9.22,PT,2021-09-25 23:27:31
527,Kununurra,-15.7667,128.7333,76.98,61,19,0.0,AU,2021-09-25 23:27:39
528,Flin Flon,54.7682,-101.865,64.24,42,40,11.5,CA,2021-09-25 23:29:28
529,Fort Oglethorpe,34.949,-85.2569,73.06,78,6,4.05,US,2021-09-25 23:29:28
530,Concarneau,47.875,-3.9225,63.39,91,100,5.84,FR,2021-09-25 23:29:29
531,Avera,33.194,-82.5271,76.87,54,43,4.32,US,2021-09-25 23:26:30
532,Teluknaga,-6.0989,106.6381,82.18,83,20,8.99,ID,2021-09-25 23:29:29
533,Eureka,40.8021,-124.1637,74.68,79,50,5.01,US,2021-09-25 23:29:29
534,Sisimiut,66.9395,-53.6735,27.64,73,19,9.75,GL,2021-09-25 23:27:29
535,Bilma,18.6853,12.9164,86.94,14,1,10.0,NE,2021-09-25 23:27:05
536,Shache,38.4167,77.2406,64.6,23,0,4.32,CN,2021-09-25 23:29:30
537,Mao,39.8885,4.2658,75.76,94,75,4.61,ES,2021-09-25 23:29:31
538,Kerema,-7.9631,145.7785,81.18,81,40,6.33,PG,2021-09-25 23:29:31
539,Polunochnoye,60.8697,60.4153,31.75,93,80,4.56,RU,2021-09-25 23:29:33
540,Geraldton,-28.7667,114.6,63.01,59,90,13.8,AU,2021-09-25 23:26:08
541,Mustang,35.3842,-97.7245,88.0,26,20,1.01,US,2021-09-25 23:29:33
542,Sobolevo,54.4299,31.8996,48.58,94,63,12.8,RU,2021-09-25 23:29:33
543,Alta,69.9689,23.2717,42.06,92,75,2.3,NO,2021-09-25 23:29:34
544,Conde,-7.2597,-34.9075,74.66,94,40,5.75,BR,2021-09-25 23:29:34
545,Sirjan,29.452,55.6814,69.93,16,1,3.09,IR,2021-09-25 23:29:34
546,Badarpur,24.9,92.6,75.76,94,17,2.93,IN,2021-09-25 23:29:35
547,Am Timan,11.0297,20.2827,72.68,94,55,6.87,TD,2021-09-25 23:29:35
548,Troina,37.7854,14.5985,64.36,87,24,0.34,IT,2021-09-25 23:25:22
549,George,-33.963,22.4617,53.15,82,0,3.44,ZA,2021-09-25 23:29:36
550,Warmbad,-28.45,18.7333,68.59,24,69,5.48,NA,2021-09-25 23:21:18
551,Comodoro Rivadavia,-45.8667,-67.5,51.66,62,0,24.16,AR,2021-09-25 23:27:25
552,Los Llanos De Aridane,28.6585,-17.9182,69.55,85,75,5.75,ES,2021-09-25 23:26:49
553,Krasnoarmeysk,51.0239,45.6969,51.3,82,100,6.22,RU,2021-09-25 23:29:37
554,El Sauzal,31.9,-116.6833,72.41,76,24,8.08,MX,2021-09-25 23:29:38
555,Hillsborough,37.5741,-122.3794,82.85,75,20,1.99,US,2021-09-25 23:29:38
556,Fez,34.0372,-4.9998,64.65,67,0,5.75,MA,2021-09-25 23:29:39
557,Kummersbruck,49.4192,11.8883,57.81,92,59,2.55,DE,2021-09-25 23:29:40
558,Sambava,-14.2667,50.1667,69.58,82,9,14.41,MG,2021-09-25 23:25:42
559,Natal,-5.795,-35.2094,80.82,78,40,12.66,BR,2021-09-25 23:24:02
560,Kinsale,51.7075,-8.5306,60.24,100,75,8.05,IE,2021-09-25 23:29:40
561,Saint-Pierre,-21.3393,55.4781,69.48,76,0,6.91,RE,2021-09-25 23:29:41
562,Seymour,38.9592,-85.8903,66.45,56,7,3.06,US,2021-09-25 23:29:41
563,Gamba,-2.65,10.0,75.54,89,96,6.22,GA,2021-09-25 23:27:10
564,Dong Xoai,11.5333,106.9167,73.24,97,100,2.46,VN,2021-09-25 23:29:41
565,Shawinigan,46.5668,-72.7491,66.61,77,100,2.3,CA,2021-09-25 23:29:42
566,Voloshka,61.3314,40.0858,45.39,91,100,7.76,RU,2021-09-25 23:29:42
567,Iracoubo,5.4802,-53.2011,81.5,78,9,10.22,GF,2021-09-25 23:27:49
568,Guerrero Negro,27.9769,-114.0611,75.78,64,71,16.4,MX,2021-09-25 23:27:46
569,Steinfurt,52.1505,7.3366,63.03,90,45,6.64,DE,2021-09-25 23:29:43
570,Sistranda,63.7256,8.834,48.9,88,100,14.36,NO,2021-09-25 23:29:43
571,Birao,10.2849,22.7882,71.38,95,87,3.94,CF,2021-09-25 23:27:34
572,Namatanai,-3.6667,152.4333,83.97,70,57,8.63,PG,2021-09-25 23:23:11
573,Dargaville,-35.9333,173.8833,58.17,90,67,7.18,NZ,2021-09-25 23:29:44
574,Moose Factory,51.2585,-80.6094,51.8,82,90,13.8,CA,2021-09-25 23:29:45
575,Lima,-12.0432,-77.0282,59.4,86,90,13.8,PE,2021-09-25 23:29:10
576,Boca Do Acre,-8.7522,-67.3978,82.98,59,88,2.75,BR,2021-09-25 23:29:46
577,Pierre,44.3683,-100.351,84.99,28,1,3.0,US,2021-09-25 23:29:46
578,Tarauaca,-8.1614,-70.7656,79.75,69,77,2.73,BR,2021-09-25 23:29:47
579,Gramoteino,54.5368,86.3839,35.98,98,100,10.36,RU,2021-09-25 23:29:47
580,Half Moon Bay,37.4636,-122.4286,83.05,75,90,5.75,US,2021-09-25 23:29:47
581,Dongying,37.4564,118.4856,65.3,91,100,9.19,CN,2021-09-25 23:29:48
582,Fernley,39.608,-119.2518,91.22,11,2,1.01,US,2021-09-25 23:26:17
583,Luanda,-8.8368,13.2343,73.4,88,40,5.75,AO,2021-09-25 23:28:32
584,Tsiroanomandidy,-18.7667,46.0333,66.58,65,77,4.85,MG,2021-09-25 23:29:48
585,Harper,4.375,-7.7169,77.31,87,100,8.9,LR,2021-09-25 23:27:00
586,Xining,36.6167,101.7667,53.47,83,98,0.85,CN,2021-09-25 23:29:49
587,Petropavlovsk-Kamchatskiy,53.0452,158.6483,46.99,66,20,6.71,RU,2021-09-25 23:21:53
588,Palauig,15.435,119.9045,82.08,74,6,1.21,PH,2021-09-25 23:29:50
589,Sept-Iles,50.2001,-66.3821,54.05,95,75,5.75,CA,2021-09-25 23:25:03
